,Price,Price10,True Sales,Pred Demand,Approx Pred Demand,New Pred Demand,Approx New Pred Demand,Elasticity
57,2607.378229,2868.1160519,18,8.869310667983706,9,8.296467980319658,8,-0.6458705857850783
58,2615.352965,2876.8882615,18,16.447817510267797,16,15.873222767933338,16,-0.34934406463092066
59,2617.7960000000003,2879.5756000000006,11,16.853807841182213,17,16.27867636247407,16,-0.34124720308179407
60,2598.0233329999996,2857.8256662999997,4,12.200278701348001,12,11.62949129040133,12,-0.4678478458722468
61,2915.81495,3207.3964450000003,3,7.185073299974049,7,6.5444668647007065,7,-0.8915795407065038
62,2541.525,2795.6775000000002,1,7.7344579766977635,8,7.176083286147501,7,-0.7219312487475195
63,2880.51,3168.5610000000006,2,6.978383513054591,7,6.3455335981897205,6,-0.906871790123008
64,2734.9781550000002,3008.4759705000006,12,7.486262261803789,7,6.8853857876554505,7,-0.8026388244693416
65,2852.26,3137.4860000000003,4,13.10530247118286,13,12.478659099636683,12,-0.47816017442107683
66,2741.52404,3015.676444,6,7.626126161774233,8,7.02381155244672,7,-0.7898041502992705
67,2965.25,3261.775,2,8.156970623211553,8,7.505503275397084,8,-0.7986633493084397
68,2880.505,3168.5555000000004,3,6.379358474656748,6,5.74650965829512,6,-0.99202579518888
69,2753.600025,3028.9600275000003,5,6.782746984136365,7,6.177779273073687,6,-0.8919213888968421
70,2824.1517329999997,3106.5669063,7,9.173160066471926,9,8.552692099412436,9,-0.6763950073511876
71,2583.897475,2842.2872225000006,5,10.035251477644145,10,9.467567526859977,9,-0.5656898106129341
72,2757.022871,3032.7251581000005,8,8.603798690958417,9,7.998078978409997,8,-0.7040142782338228
73,2605.085025,2865.5935275,5,9.71592629298406,10,9.143587423725839,9,-0.5890728809578467
74,2541.526476,2795.6791236000004,18,8.31228229372306,8,7.753907278894639,8,-0.6717469343528822
75,2694.84045,2964.3244950000003,23,15.571824221335493,16,14.979766027002924,15,-0.38021119806976117
76,2698.359983,2968.1959813,19,19.10210989419953,19,18.50927845618462,19,-0.3103486689681986
77,2684.18,2952.598,4,16.604122421108187,17,16.014406334553378,16,-0.3551624539970419
78,2711.02,2982.1220000000003,2,8.402636888854492,8,7.807024036895303,8,-0.7088404031230091
79,2541.53,2795.6830000000004,2,7.122188988865422,7,6.563813199811916,7,-0.7839946257062974
80,2729.945544,3002.9400984000004,10,6.964987469650255,7,6.365216663402011,6,-0.8611225919095039
81,2767.513333,3044.2646663,4,12.938329499828502,13,12.330305025976148,12,-0.46994047713842246
82,2507.7960199999998,2758.575622,6,9.976578858699135,10,9.425614446926406,9,-0.552257862716448
83,2649.950059,2914.9450649,18,10.358188180648373,10,9.775992434327648,10,-0.5620633031251631
84,2673.72608,2941.098688,6,16.05930181997183,16,15.471882466419856,15,-0.36578137713399217
85,2719.49005,2991.4390550000003,5,8.96005115342141,9,8.362577425984822,8,-0.6668195495830868
86,2566.94998,2823.6449780000003,6,8.56965403484671,9,8.005693459703636,8,-0.6580902482758886
87,2587.364527,2846.1009797000006,12,10.35795683161827,10,9.789511167261495,10,-0.5488009591057211
88,2610.862736,2871.9490096000004,12,13.46332095856227,13,12.889712722450795,13,-0.42605256004587605
89,2623.915,2886.3065,13,13.717695644191302,14,13.141219817215294,13,-0.42024246777928337
90,2603.23095,2863.5540450000003,33,15.271558451789305,15,14.699626924010857,15,-0.3745076375695218
91,2564.8299829999996,2821.3129813,13,25.453150153925158,25,24.88965534349769,25,-0.2213850965478906
92,2565.737857,2822.3116427000004,15,13.770704262816365,14,13.207009991882389,13,-0.4093430954407046
93,2673.9424879999997,2941.3367368,9,11.282237841897793,11,10.694770943367894,11,-0.5207006861247665
94,2638.759091,2902.6350001,12,7.453131679465792,7,6.873394596071445,7,-0.7778436076630544
95,2629.812329,2892.7935619,18,16.09395351047014,16,15.516182036488715,16,-0.35899909466343866
96,2618.857475,2880.7432225000002,5,17.16164826844877,17,16.58628358299481,17,-0.33526190285099333
97,2722.45903,2994.7049330000004,11,9.815442469485632,10,9.217316455217812,9,-0.6093724415657074
98,2694.07,2963.4770000000003,6,8.178714333132277,8,7.586825407164305,8,-0.723694338571293
99,2598.024489,2857.8269379000003,10,9.208474059524931,9,8.63768639460431,9,-0.6198504347527781
100,2604.688818,2865.1576998000005,18,12.881576873190436,13,12.309325050867034,12,-0.4442405056126251
101,2546.3310890000002,2800.9641979000003,10,20.365781769032644,20,19.806351177612576,20,-0.27469143967294896
102,2626.275,2888.9025,5,12.986611569310538,13,12.409617248804192,12,-0.4442993597112558
103,2620.51,2882.5610000000006,6,8.604190222100499,9,8.028462475832463,8,-0.6691248466232615
104,2562.716263,2818.9878893,9,12.16802687779072,12,11.604996453017897,12,-0.4627130022209886
105,2606.850018,2867.5350198000006,18,17.300215124595614,17,16.727488485230783,17,-0.33105174429339235
106,2658.053333,2923.8586663,13,16.750739652637588,17,16.1667636117645,16,-0.348627017661953
107,2622.88202,2885.170222,6,14.103093433930814,14,13.526844553330644,14,-0.40859750614270596
108,2541.037047,2795.1407517,18,9.612605809866746,10,9.054338322906997,9,-0.5807660253650707
109,2554.7712690000003,2810.2483959000006,17,17.798463062978232,18,17.237178158539134,17,-0.3153558273279232
110,2518.9293399999997,2770.8222739999997,16,16.994812681921488,17,16.441402272525366,16,-0.3256348979855607
111,2514.894017,2766.3834187,36,17.204389433476507,17,16.651865587160188,17,-0.32115283628793684
112,2519.644718,2771.6091898000004,18,35.80976051739134,36,35.256192938984725,35,-0.15458566893731923
113,2541.53002,2795.683022,16,17.061736647573667,17,16.50336085412615,17,-0.3272678537837609
114,2546.698,2801.3678,11,16.48999743301257,16,15.930486231007876,16,-0.3393033893895975
115,2541.060011,2795.1660121000004,10,14.108552685940612,14,13.550280153775171,14,-0.39569794619810167
116,2523.630772,2775.9938492,26,15.705682182494758,16,15.151238865439597,15,-0.3530208434200542
117,2532.1133440000003,2785.3246784000007,19,26.6147302708059,27,26.05842332718182,26,-0.20902219859590349
118,2539.217255,2793.1389805000003,12,19.057285576754847,19,18.49941789927754,18,-0.2927319713137782
119,2541.529988,2795.6829868,9,15.163340198989232,15,14.604964412572134,15,-0.36824062448610034
120,2551.499441,2806.6493851,18,12.907712734264727,13,12.347146652558843,12,-0.4342876954627363
121,2538.705017,2792.5755187000004,19,18.12565882698069,18,17.567903688524144,18,-0.3077157877573573
122,2534.551176,2788.0062936,18,21.332804958047863,21,20.77596242115257,21,-0.261026404165019
123,2541.530012,2795.6830132000005,26,20.173208093946123,20,19.61483230225621,20,-0.27679077571081884
124,2537.677291,2791.4450201,12,23.890374295756764,24,23.332844949368848,23,-0.23336986666087545
125,2541.53,2795.6830000000004,13,15.059504696889778,15,14.501128907836273,15,-0.3707796506539991
126,2677.1220000000003,2944.8342000000007,6,14.790405984052455,15,14.202240544674403,14,-0.39766686594825945
127,2553.635714,2808.9992854,8,11.964209404130184,12,11.403173981860935,11,-0.46892811996049927
128,2532.633327,2785.8966597000003,16,12.86535250398709,13,12.308931319760726,12,-0.4324958714142688
129,2541.53,2795.6830000000004,7,17.643594094563497,18,17.08521830550999,17,-0.3164750821520875
130,2528.7121079999997,2781.5833187999997,25,12.813402719397065,13,12.257843029527713,12,-0.433577014658518
131,2504.419388,2754.8613268,17,22.353416013509616,22,21.803193449976863,22,-0.24614697064655244
132,2545.85099,2800.4360890000003,11,17.72487546504248,18,17.16555035168403,17,-0.31555940376651354
133,2541.53,2795.6830000000004,6,13.061288144546683,13,12.502912355493176,13,-0.4275043800229141
134,2536.821106,2790.5032166,19,11.329136603042826,11,10.7717953610546,11,-0.49195385448749285
135,2541.530033,2795.6830363000004,7,19.633047981468952,20,19.074672185165323,19,-0.2844060671734024
136,2614.164257,2875.5806827,8,10.927908670752252,11,10.353575088336207,10,-0.525565869664712
137,2557.064444,2812.7708884000003,10,13.696747604875842,14,13.134958888402235,13,-0.4101621294924197
138,2573.306225,2830.6368475,9,13.527649525461246,14,12.962292479169967,13,-0.4179270354596226
139,2626.27,2888.8970000000004,4,12.676186325051821,13,12.099193103048716,12,-0.4551788741561802
140,2592.3739600000004,2851.611356000001,6,8.658411668459777,9,8.088865428424537,8,-0.6577952883782847
141,2541.53,2795.6830000000004,2,11.909210367277264,12,11.350834578223758,11,-0.46886046331648196
142,2583.9000079999996,2842.2900087999997,13,8.213665698077767,8,7.645981190791857,8,-0.6911463506711314
143,2541.529971,2795.6829681,8,13.064501746158594,13,12.506125963476407,13,-0.4273992177668534
144,2541.529971,2795.6829681,1,11.420559114377493,11,10.862183331695306,11,-0.4889215817632262
145,2592.374,2851.6114000000002,6,6.8443401313773355,7,6.27479388255407,6,-0.8321419419415266
146,2555.6533,2811.2186300000003,4,10.600670039499107,11,10.039191352277356,10,-0.5296633940398368
147,2541.53,2795.6830000000004,2,9.56621768625686,10,9.007841897203352,9,-0.5836954660311439
148,2626.27,2888.8970000000004,3,10.372092823391084,10,9.795099601387978,10,-0.5562939243099269
149,2526.909975,2779.6009725000004,5,7.7041724443016735,8,7.149008684221013,7,-0.7206014196778295
150,2626.27,2888.8970000000004,2,9.178487186603936,9,8.60149396460083,9,-0.6286365174047756
151,2598.0233329999996,2857.8256662999997,4,7.1263032397614685,7,6.555515828814797,7,-0.8009586341512137
152,2583.9,2842.2900000000004,3,7.3954022894752445,7,6.827717783946939,7,-0.7676181542364566
153,2626.27,2888.8970000000004,3,7.73104197733144,8,7.1540487553283345,7,-0.746333060530437
154,2583.9,2842.2900000000004,3,6.454962208325497,6,5.887277702797192,6,-0.8794544215861028
155,2541.53,2795.6830000000004,2,7.480258310639601,7,6.921882521586095,7,-0.7464659185088514
156,2571.18505,2828.3035550000004,3,7.496298119444737,7,6.931407096676432,7,-0.7535599755605067
157,2571.18505,2828.3035550000004,1,7.3673787564228865,7,6.802487733654582,7,-0.7667462763141265
158,2541.53,2795.6830000000004,4,7.600858231398742,8,7.042482442345236,7,-0.7346220282689726
159,2583.8999,2842.28989,1,7.446034259332134,7,6.878349775773894,7,-0.7623984308785029
160,2583.8999,2842.28989,1,7.043139449490024,7,6.475454965931784,6,-0.8060105690500621
161,2457.20495,2702.925445,3,6.59109733539367,7,6.05124781450569,6,-0.8190586383681986
162,2457.20495,2702.925445,3,7.807623903474527,8,7.267774382586547,7,-0.6914389416833178
163,2457.20495,2702.925445,1,7.393201860456488,7,6.853352339568508,7,-0.7301971880078593
164,2288.1399,2516.9538900000002,2,6.196423035768215,6,5.693717215995358,6,-0.8112838921278287
165,2288.1399,2516.9538900000002,1,7.9209712094601255,8,7.418265389687268,7,-0.6346517446906874
166,2541.53,2795.6830000000004,2,6.201030609521549,6,5.642654820468043,6,-0.9004564308973607
167,2541.53,2795.6830000000004,1,6.403568473414542,6,5.845192684361036,6,-0.8719759792866961
168,2370.35,2607.385,2,6.534474739448633,7,6.013707307396689,6,-0.7969537764191984
169,2370.35,2607.385,1,6.0135963499709035,6,5.492828917918959,5,-0.8659833513010302
170,2370.35,2607.385,1,6.413135626569856,6,5.892368194517911,6,-0.8120324633310202
171,2370.35,2607.385,1,6.684012220457662,7,6.163244788405717,6,-0.779123997496652
172,2370.35,2607.385,1,6.657985032752622,7,6.137217600700677,6,-0.7821697247592683
173,2541.53,2795.6830000000004,2,6.5615819085272955,7,6.00320611947379,6,-0.8509773966668805
174,2541.53,2795.6830000000004,2,6.980337320629041,7,6.421961531575535,6,-0.7999266559845667
175,2541.53,2795.6830000000004,1,6.642430870595853,7,6.084055081542347,6,-0.8406196465292191
176,2541.53,2795.6830000000004,1,5.691732107463758,6,5.133356318410252,5,-0.9810296382735392
177,2541.53,2795.6830000000004,2,5.96161823979346,6,5.403242450739954,5,-0.9366178218631638
178,2541.53,2795.6830000000004,3,6.261543336126487,6,5.703167547072981,6,-0.8917542514349633
179,2541.53,2795.6830000000004,1,7.755390742870611,8,7.197014953817105,7,-0.719984082770827
180,2456.78,2702.4580000000005,2,5.868332762366626,6,5.3285766032692035,5,-0.919777696586766
181,2456.78,2702.4580000000005,2,6.230730135089252,6,5.690973975991829,6,-0.8662807526484071
182,2456.78,2702.4580000000005,1,6.837025419902056,7,6.297269260804633,6,-0.7894605123541506
183,2456.78,2702.4580000000005,1,6.561505326163023,7,6.0217491670656,6,-0.8226102582668428
184,2456.78,2702.4580000000005,1,6.458845933419652,6,5.919089774322229,6,-0.8356851435402604
185,2456.78,2702.4580000000005,2,6.684478064519353,7,6.14472190542193,6,-0.8074768948115831
186,2457.20495,2702.925445,3,6.883024473574141,7,6.3431749526861605,6,-0.7843202112103678
187,2457.20495,2702.925445,1,7.309762720849493,7,6.769913199961513,7,-0.7385322089158625
188,2457.20495,2702.925445,1,5.86774296024082,6,5.32789343935284,5,-0.9200292591988793
189,2457.20495,2702.925445,1,6.0285050877296715,6,5.488655566841691,5,-0.8954948416428837
190,2457.20495,2702.925445,1,6.408505686458328,6,5.868656165570348,6,-0.842395321625015
191,2541.53,2795.6830000000004,2,6.198243192557711,6,5.639867403504205,6,-0.9008613758878532
192,2541.53,2795.6830000000004,1,7.187492645506283,7,6.629116856452777,7,-0.776871457952183
193,2541.53,2795.6830000000004,1,6.293151921753306,6,5.7347761326998,6,-0.8872752413991294
194,2541.53,2795.6830000000004,1,5.901197157029528,6,5.342821367976022,5,-0.9462076493891864
195,2541.53,2795.6830000000004,1,5.662122151975054,6,5.103746362921548,5,-0.9861599133087123
196,2541.53,2795.6830000000004,1,5.8218569040042345,6,5.263481114950729,5,-0.9591025651445654
197,2499.1499,2749.06489,2,6.35004254739664,6,5.800977693794484,6,-0.8646632672205629
198,2499.1499,2749.06489,1,6.9254877374687,7,6.376422883866543,6,-0.7928175955486456
199,2499.1499,2749.06489,1,6.658771495632152,7,6.1097066420299955,6,-0.8245738030841241
200,2499.1499,2749.06489,1,6.311854834965686,6,5.76278998136353,6,-0.8698946157007766
201,2499.1499,2749.06489,1,5.972921009472827,6,5.423856155870671,5,-0.9192568472466995
202,2541.53,2795.6830000000004,2,5.6407366499048655,6,5.0823608608513595,5,-0.9898987024379577
203,2541.53,2795.6830000000004,1,6.514775247380602,7,5.9563994583270965,6,-0.8570914081464471
204,2287.29,2516.0190000000002,2,6.80559855870204,7,6.3030794625103,6,-0.7383907408837532
205,2287.29,2516.0190000000002,1,7.488079804505687,7,6.985560708313947,7,-0.6710920680751388
206,2287.29,2516.0190000000002,1,6.65782498153625,7,6.15530588534451,6,-0.7547796729192289
207,2372.03,2609.2330000000006,2,6.447386089165229,6,5.926249560023889,6,-0.8082911771285186
208,2372.03,2609.2330000000006,1,7.339827562333084,7,6.818691033191744,7,-0.7100119515283111
209,2405.94,2646.534,2,6.659622795423492,7,6.131036217293236,6,-0.7937184948275181
210,2592.37,2851.607,2,6.622724809104111,7,6.05317943908344,6,-0.8599864654465629
211,2592.37,2851.607,1,6.73597050316399,7,6.166425133143319,6,-0.8455283017542111
212,2592.37,2851.607,1,6.403356882256921,6,5.833811512236251,6,-0.8894481136899077
213,2541.53,2795.6830000000004,1,6.861469608113402,7,6.303093819059896,6,-0.8137845402583286
214,2541.53,2795.6830000000004,1,6.133010538630187,6,5.574634749576681,6,-0.9104432244758861
215,2541.53,2795.6830000000004,2,6.713222697004675,7,6.154846907951169,6,-0.8317552005278234
216,2541.53,2795.6830000000004,1,6.96649606488645,7,6.408120275832944,6,-0.8015159756823994
217,2541.53,2795.6830000000004,1,6.634909819439053,7,6.076534030385547,6,-0.8415725371542633
218,2541.53,2795.6830000000004,1,7.124034423008561,7,6.565658633955055,7,-0.7837915370679771
219,2541.53,2795.6830000000004,1,6.879759225621819,7,6.321383436568313,6,-0.811621120364191
220,2541.53,2795.6830000000004,1,7.268563676252961,7,6.710187887199455,7,-0.7682065039586417
221,2372.03,2609.2330000000006,2,7.294039614708162,7,6.772903085566822,7,-0.7144690139747626
222,2372.03,2609.2330000000006,2,7.775853552133776,8,7.254717022992436,7,-0.6701984877252922
223,2372.03,2609.2330000000006,1,7.37257885208819,7,6.85144232294685,7,-0.7068578574696891
224,2372.03,2609.2330000000006,1,6.734234784008003,7,6.213098254866663,6,-0.7738615386248472
225,2372.03,2609.2330000000006,1,6.291091199377551,6,5.769954670236211,6,-0.8283722372247629
226,2372.03,2609.2330000000006,1,6.679895650008692,7,6.158759120867352,6,-0.7801566917301496
227,2372.03,2609.2330000000006,1,6.3870273040328165,6,5.865890774891477,6,-0.8159297030283406
228,2372.03,2609.2330000000006,1,5.810045848945155,6,5.288909319803815,5,-0.8969576879259137
229,2372.03,2609.2330000000006,1,6.024856291124596,6,5.503719761983256,6,-0.8649775263669647
230,2372.03,2609.2330000000006,1,6.459932580003514,6,5.938796050862174,6,-0.8067213127804136
231,2372.03,2609.2330000000006,1,6.324781387457623,6,5.803644858316283,6,-0.8239597500947324
232,2449.15,2694.0650000000005,2,6.544152698004617,7,6.006072854854863,6,-0.8222299631147368
233,2449.15,2694.0650000000005,1,6.798708415115252,7,6.260628571965498,6,-0.7914442130706273
234,2449.15,2694.0650000000005,1,6.525744142506737,7,5.987664299356982,6,-0.8245494021821416
235,2449.15,2694.0650000000005,1,6.231593447302002,6,5.693513604152248,6,-0.863470712106096
236,2449.15,2694.0650000000005,1,6.446403889481443,6,5.908324046331689,6,-0.8346976894012733
237,2449.15,2694.0650000000005,1,6.881480178360361,7,6.343400335210607,6,-0.7819245703007482
238,2449.15,2694.0650000000005,1,6.74632898581447,7,6.208249142664716,6,-0.7975890951674259
239,2449.15,2694.0650000000005,1,7.244257441286463,7,6.706177598136708,7,-0.7427674230392894
240,2287.29,2516.0190000000002,1,7.461438487793784,7,6.958919391602044,7,-0.6734882248427223
241,2287.29,2516.0190000000002,2,6.620891104962211,7,6.1183720087704705,6,-0.7589901241769607
242,2287.29,2516.0190000000002,1,7.065639584437013,7,6.563120488245272,7,-0.7112152979025477
243,2287.29,2516.0190000000002,1,6.899243495538831,7,6.39672439934709,6,-0.7283684022990023
244,2287.29,2516.0190000000002,1,6.76409230299294,7,6.2615732068011996,6,-0.742921701363224
245,2287.29,2516.0190000000002,1,7.207972443774342,7,6.705453347582602,7,-0.6971712227143365
246,2287.29,2516.0190000000002,1,6.860028407648206,7,6.357509311456465,6,-0.7325320921870887
247,2288.14,2516.954,2,6.520254502103199,7,6.017548660360276,6,-0.7709911347490614
248,2288.14,2516.954,1,6.991775879666675,7,6.489070037923753,6,-0.7189959323565848
249,2288.14,2516.954,1,6.495989939228166,6,5.993284097485244,6,-0.7738710288129728
250,2288.14,2516.954,1,6.795915035561193,7,6.293209193818271,6,-0.7397176673227931
251,2244.07,2468.4770000000003,3,6.934624901297502,7,6.441601267131743,6,-0.7109593398101632
252,2244.07,2468.4770000000003,1,7.962835526349954,8,7.469811892184195,7,-0.6191558679496595
253,2244.07,2468.4770000000003,1,6.466767451050691,6,5.973743816884932,6,-0.7623957995979193
254,2244.07,2468.4770000000003,1,6.6265022030798715,7,6.1334785689141125,6,-0.7440179133066779
255,2244.07,2468.4770000000003,1,7.061578491958789,7,6.56855485779303,7,-0.6981776591836772
256,2244.07,2468.4770000000003,1,6.926427299412898,7,6.433403665247139,6,-0.7118007781696474
257,2244.07,2468.4770000000003,1,7.131487408909015,7,6.638463774743256,7,-0.6913335267897254
258,2244.07,2468.4770000000003,1,6.739532644185237,7,6.246509010019478,6,-0.7315397968895246
259,2244.07,2468.4770000000003,1,6.445381948980502,6,5.952358314814743,6,-0.7649253963044702
260,2244.07,2468.4770000000003,1,6.660192391159944,7,6.167168756994185,6,-0.7402543428327205
261,2083.91,2292.301,1,7.9134624238265685,8,7.45562604551646,7,-0.578553803366291
262,2083.91,2292.301,1,7.700794496680611,8,7.242958118370502,7,-0.5945313545342068
263,2083.91,2292.301,1,7.408953526164406,7,6.951117147854297,7,-0.6179501284402434
264,2083.91,2292.301,1,7.070019700671547,7,6.612183322361438,7,-0.6475744024682437
265,2083.91,2292.301,1,6.830944695617073,7,6.373108317306964,6,-0.6702387425327417
266,2083.91,2292.301,1,7.045755137796514,7,6.5879187594864055,7,-0.6498045551626882
267,2083.91,2292.301,1,7.345680234129541,7,6.887843855819432,7,-0.6232729491584822
268,2083.91,2292.301,1,7.734484684760683,8,7.276648306450574,7,-0.5919416702863056
269,2083.91,2292.301,1,7.332492333943956,7,6.874655955633847,7,-0.6243939406396224
270,2083.91,2292.301,1,7.103709888751619,7,6.64587351044151,7,-0.6445032039316113
271,2083.91,2292.301,1,6.864634883697145,7,6.406798505387036,6,-0.6669493513739918
272,2456.78,2702.4580000000005,2,6.750399497032631,7,6.210643337935208,6,-0.7995914306030202
273,2456.78,2702.4580000000005,1,7.161644992113579,7,6.621888833016156,7,-0.75367622898343
274,2456.78,2702.4580000000005,1,6.948977064967621,7,6.409220905870198,6,-0.7767418917217824
275,2456.78,2702.4580000000005,1,6.546984714150894,7,6.007228555053471,6,-0.8244347324208258
276,2456.78,2702.4580000000005,1,6.318202268958557,6,5.778446109861134,6,-0.854287558581742
277,2456.78,2702.4580000000005,1,6.079127263904083,6,5.53937110480666,6,-0.887884289414901
278,2456.78,2702.4580000000005,1,6.293937706083525,6,5.754181546986102,6,-0.8575810316262129
279,2456.78,2702.4580000000005,1,6.982667253047693,7,6.44291109395027,6,-0.7729942435132333
280,2456.78,2702.4580000000005,1,6.5806749022309665,7,6.040918743133544,6,-0.8202139858245175
281,2456.78,2702.4580000000005,1,6.3518924570386295,6,5.812136297941207,6,-0.8497564509287477
282,2456.78,2702.4580000000005,1,6.112817451984156,6,5.573061292886733,6,-0.8829908030743234
283,2456.78,2702.4580000000005,1,6.327627894163597,6,5.787871735066174,6,-0.8530150130908881
284,2456.78,2702.4580000000005,1,6.817779873192776,7,6.278023714095353,6,-0.791689038274353
285,2456.78,2702.4580000000005,1,6.627552990496624,7,6.087796831399201,6,-0.8144124383032315
286,2456.78,2702.4580000000005,1,7.016357441127766,7,6.476601282030343,6,-0.7692825851966085
287,2456.78,2702.4580000000005,1,6.3613180822436695,6,5.8215619231462465,6,-0.8484973587534363
288,2456.78,2702.4580000000005,1,6.796394371122587,7,6.256638212025164,6,-0.794180163221266
289,2456.78,2702.4580000000005,1,6.661243178576696,7,6.121487019479273,6,-0.8102934311621276
290,2456.78,2702.4580000000005,1,7.050047629207838,7,6.510291470110415,7,-0.7656064008152969
